id_hogar,tipo_vivienda,material_externo,material_pisos,material_techos,habitaciones,lic_contruccion,asist_construccion,precio_alq,titulo_prop,agua_potable,calidad_agua,nivel_cloro_agua,acceso_agua,horas_agua,dias_agua,horas_agua_parcial
8543,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8436,1,7,5,4,1.0,2,2,100.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
9311,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21388,1,7,5,4,3.0,3,3,200.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
41105,8,9,7,8,3.957029177718833,3,3,1600.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
9627,3,1,5,1,2.0,3,3,772.6867469879518,1,1,1,0.8,1,24.0,3.75,9.578947368421053
9547,2,1,4,1,4.0,3,1,800.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
23181,1,3,5,4,1.0,2,2,500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22841,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23746,1,1,5,1,4.0,3,3,300.0,2,1,9,0.5158434,2,20.88481375358166,1.0,1.0
22928,2,1,2,1,4.0,1,1,2000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
8809,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9536,4,1,5,1,3.0,3,3,500.0,1,1,2,0.4,1,19.0,3.75,9.578947368421053
23092,2,1,1,1,3.0,1,1,1800.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
22806,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22843,2,1,1,1,5.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
20949,1,1,5,1,4.0,3,2,700.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
41040,1,1,5,1,3.0,3,3,600.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23245,1,1,3,1,7.0,2,2,800.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
20901,1,1,5,1,3.0,2,2,750.0,1,1,3,0.0,2,20.88481375358166,5.0,24.0
21050,1,9,5,4,3.0,2,2,1006.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
20842,8,9,7,8,3.957029177718833,3,3,180.0,1,1,1,0.8,1,8.0,3.75,9.578947368421053
22055,1,1,2,1,6.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21242,1,1,5,4,5.0,2,2,200.0,1,1,1,0.6,1,12.0,3.75,9.578947368421053
21951,1,1,1,1,6.0,1,1,2000.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22769,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20012,1,1,5,4,4.0,2,2,200.0,1,1,1,0.8,1,7.0,3.75,9.578947368421053
9558,1,1,3,1,6.0,1,1,772.6867469879518,1,1,1,0.5,1,24.0,3.75,9.578947368421053
23043,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22712,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22547,1,1,1,1,6.0,1,1,2000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23672,1,1,5,4,5.0,1,2,800.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22600,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22053,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8462,1,1,5,1,4.0,2,2,150.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22730,1,3,5,4,5.0,2,2,500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22688,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22606,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
40989,1,1,5,1,2.0,2,2,500.0,1,1,2,0.4,2,20.88481375358166,5.0,24.0
41063,2,1,1,1,4.0,1,1,1000.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
23544,1,1,5,4,4.0,2,2,150.0,1,1,1,0.7,1,24.0,3.75,9.578947368421053
23509,1,7,5,4,3.0,2,2,250.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21972,3,3,5,4,1.0,2,2,350.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8621,1,7,5,4,4.0,2,2,60.0,2,1,1,0.8,1,12.0,3.75,9.578947368421053
22546,1,1,1,1,6.0,1,1,1800.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
23041,1,1,3,1,3.0,1,1,772.6867469879518,2,1,1,0.5,1,24.0,3.75,9.578947368421053
22015,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9517,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22291,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22696,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23281,1,1,1,1,4.0,3,2,1000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22216,2,1,1,1,4.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22782,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
38744,1,1,3,1,7.0,2,2,200.0,1,1,1,0.8,1,18.0,3.75,9.578947368421053
23151,1,1,3,1,3.0,1,1,1000.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23095,2,1,1,1,3.0,1,1,772.6867469879518,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22136,2,1,1,1,3.0,1,1,800.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22733,1,1,3,2,4.0,3,3,1500.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22664,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23121,2,1,1,1,6.0,1,1,1000.0,2,1,1,0.6,1,24.0,3.75,9.578947368421053
23691,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20668,1,1,5,1,3.0,2,2,500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
8748,1,1,5,1,2.0,1,1,500.0,2,1,1,0.7,1,24.0,3.75,9.578947368421053
23026,1,1,5,4,4.0,1,1,500.0,2,1,2,0.4,1,24.0,3.75,9.578947368421053
20424,1,5,5,6,2.0,2,2,300.0,3,1,1,0.6,1,24.0,3.75,9.578947368421053
23364,1,1,3,1,5.0,1,1,500.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
9605,1,1,1,1,7.0,1,1,1500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21644,3,1,3,1,5.0,1,1,800.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
9589,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
20921,1,7,6,4,5.0,3,3,500.0,1,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
22304,2,1,3,1,4.0,1,1,1600.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
9530,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
38651,1,7,5,4,4.0,3,3,772.6867469879518,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23060,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21445,1,1,2,1,3.0,1,2,600.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22970,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23042,1,1,5,1,1.0,2,2,1500.0,1,1,9,0.5158434,1,3.0,3.75,9.578947368421053
23612,1,1,5,4,2.0,2,2,772.6867469879518,2,1,2,0.4,1,20.88481375358166,3.75,9.578947368421053
22057,2,1,2,1,6.0,1,1,2000.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
22023,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9525,1,1,3,1,3.0,2,2,700.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
41056,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23521,1,1,5,1,6.0,3,3,600.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22813,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9079,1,1,5,2,2.0,2,2,500.0,2,1,1,0.6,1,20.88481375358166,3.75,9.578947368421053
23651,1,1,5,4,5.0,2,2,150.0,2,1,3,0.0,2,20.88481375358166,2.0,1.0
22160,1,1,1,1,6.0,1,1,1500.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23066,1,1,3,1,5.0,1,1,2000.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22850,2,1,1,1,5.0,1,1,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22003,2,1,3,1,3.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
23107,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21567,2,1,5,1,4.0,2,2,750.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
23221,1,7,6,4,1.0,2,2,50.0,1,1,2,0.4,1,20.88481375358166,3.75,9.578947368421053
22784,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8665,1,1,5,4,6.0,2,2,300.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22535,2,1,2,1,3.0,1,1,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
39862,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22828,3,1,3,1,3.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23152,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22259,2,1,1,1,6.0,1,1,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
21815,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23700,1,1,3,1,4.0,1,1,1000.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
8597,1,1,5,1,2.0,1,2,400.0,1,1,1,0.6,1,9.0,3.75,9.578947368421053
22694,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
21937,1,1,2,1,6.0,2,2,800.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22738,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23000,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20405,1,1,5,1,2.0,3,1,1000.0,2,1,1,0.6,1,24.0,3.75,9.578947368421053
22859,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22025,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22997,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22744,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22563,2,1,1,1,4.0,1,1,2100.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22282,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8861,1,1,5,1,5.0,2,1,2000.0,1,1,9,0.5158434,1,7.0,3.75,9.578947368421053
39834,1,1,3,1,3.0,1,2,500.0,1,1,1,1.0,1,14.0,3.75,9.578947368421053
22548,1,1,1,1,6.0,1,1,1800.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
41118,1,6,5,4,3.0,2,2,250.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22572,1,1,1,1,5.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22203,1,1,3,1,2.0,1,1,1500.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22544,1,1,1,1,4.0,1,1,2000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
9278,2,1,5,1,4.0,2,2,772.6867469879518,1,1,1,0.8,1,17.0,3.75,9.578947368421053
23042,1,1,5,1,1.0,2,2,1500.0,1,1,9,0.5158434,1,3.0,3.75,9.578947368421053
23275,8,9,7,8,3.957029177718833,3,3,150.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22207,1,1,1,1,6.0,1,1,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
8803,1,1,6,1,5.0,2,2,100.0,1,1,1,0.8,1,15.0,3.75,9.578947368421053
8666,1,1,5,4,3.0,2,2,120.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23649,1,1,5,1,5.0,2,1,400.0,1,1,1,0.8,1,6.0,3.75,9.578947368421053
21924,2,1,1,1,5.0,1,1,1800.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
20915,1,1,5,1,5.0,1,1,300.0,1,1,2,0.2,1,12.0,3.75,9.578947368421053
22797,1,1,5,4,1.0,2,2,300.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
8999,1,1,5,1,5.0,1,1,500.0,1,1,1,1.2,1,20.88481375358166,3.75,9.578947368421053
22569,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9283,1,1,3,1,6.0,1,1,600.0,1,1,1,0.6,1,18.0,3.75,9.578947368421053
22994,1,1,1,1,7.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
23011,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23259,1,1,3,1,7.0,1,1,1000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
20964,1,1,3,1,4.0,2,2,600.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22614,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23748,1,1,5,1,3.0,2,1,300.0,1,1,2,0.4,2,20.88481375358166,1.0,5.0
9246,8,9,7,8,3.957029177718833,3,3,350.0,1,1,2,0.4,1,17.0,3.75,9.578947368421053
8710,1,7,5,4,3.0,2,2,300.0,1,2,2,0.4,2,20.88481375358166,4.0,2.0
8858,1,1,2,1,2.0,2,2,500.0,1,1,9,0.5158434,1,7.0,3.75,9.578947368421053
23599,1,1,2,1,4.0,3,3,350.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22147,2,1,4,1,4.0,1,1,2100.0,1,1,2,0.2,1,24.0,3.75,9.578947368421053
22786,2,1,1,1,3.0,1,1,1500.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22893,1,1,5,1,4.0,2,2,1000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
8638,1,1,5,1,6.0,2,2,480.0,1,1,1,1.2,1,10.0,3.75,9.578947368421053
22702,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22605,1,1,1,1,10.0,1,1,1500.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
22767,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22574,2,1,1,1,5.0,1,1,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22888,2,1,3,1,3.0,2,2,700.0,3,1,1,0.8,1,24.0,3.75,9.578947368421053
9581,2,1,3,1,1.0,3,3,772.6867469879518,1,1,2,0.3,1,24.0,3.75,9.578947368421053
23210,1,1,2,1,4.0,1,1,1000.0,3,1,1,0.6,1,24.0,3.75,9.578947368421053
21669,1,1,3,1,7.0,1,1,1000.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
41107,2,1,2,1,6.0,1,1,2500.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
23618,1,1,3,1,4.0,2,2,400.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
9297,1,1,2,1,6.0,1,1,500.0,1,1,1,0.8,1,14.0,3.75,9.578947368421053
20919,1,7,6,4,2.0,2,2,200.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8413,1,7,6,4,2.0,2,2,100.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22834,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22765,1,1,1,1,9.0,1,1,2500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
8726,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22868,2,1,2,1,3.0,1,1,3200.0,1,1,2,0.1,1,24.0,3.75,9.578947368421053
22860,2,1,1,1,4.0,1,1,1800.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23285,1,1,5,1,2.0,3,3,772.6867469879518,1,1,1,1.0,1,24.0,3.75,9.578947368421053
23782,1,1,5,5,6.0,2,2,1500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22141,2,1,1,1,2.0,3,3,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
8395,1,7,5,4,2.0,2,2,200.0,1,1,1,0.6,1,10.0,3.75,9.578947368421053
21539,1,1,5,1,7.0,2,2,450.0,2,1,9,0.5158434,1,4.0,3.75,9.578947368421053
22820,2,1,1,1,5.0,1,1,772.6867469879518,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22573,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8614,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
41124,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23792,1,1,5,4,4.0,2,2,80.0,2,1,3,0.0,1,20.88481375358166,3.75,9.578947368421053
22668,1,1,1,1,8.0,1,1,772.6867469879518,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23370,1,1,5,1,4.0,3,3,300.0,1,1,3,0.0,2,20.88481375358166,6.0,24.0
23253,1,1,3,1,5.0,2,2,1000.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
23629,1,1,5,4,3.0,2,2,100.0,1,1,1,0.5,1,24.0,3.75,9.578947368421053
23025,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9406,1,1,5,1,3.0,2,2,400.0,1,1,1,0.6,1,13.0,3.75,9.578947368421053
22770,3,1,1,1,3.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
20914,1,1,5,4,3.0,2,2,150.0,1,1,3,0.0,2,20.88481375358166,1.0,1.0
22653,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8813,1,7,6,8,3.0,2,2,100.0,2,1,1,0.8,1,24.0,3.75,9.578947368421053
23140,3,1,3,1,3.0,3,3,400.0,1,1,2,0.4,1,24.0,3.75,9.578947368421053
22056,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8599,1,1,5,1,3.0,1,1,800.0,1,1,1,0.8,1,12.0,3.75,9.578947368421053
9403,1,7,6,8,2.0,2,2,150.0,1,1,1,0.6,1,13.0,3.75,9.578947368421053
22002,1,1,1,1,4.0,1,1,1680.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8784,1,7,6,4,3.0,2,2,100.0,1,1,2,0.1,1,11.0,3.75,9.578947368421053
22829,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22290,1,1,3,1,3.0,1,1,800.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
20570,1,1,3,1,4.0,1,1,500.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
23177,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23252,1,1,5,1,3.0,3,2,380.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
21645,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22676,1,1,1,1,4.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8442,1,7,5,4,4.0,2,2,150.0,1,1,3,0.0,1,5.0,3.75,9.578947368421053
23761,1,1,5,1,7.0,2,2,600.0,3,1,2,0.2,1,1.0,3.75,9.578947368421053
23708,1,1,1,1,9.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22907,2,1,1,1,2.0,2,2,772.6867469879518,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22394,1,1,5,1,3.0,1,1,500.0,1,1,3,0.0,1,5.0,3.75,9.578947368421053
22302,2,2,3,1,4.0,3,3,772.6867469879518,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
8482,1,7,5,4,3.0,2,2,150.0,1,1,1,0.8,1,10.0,3.75,9.578947368421053
23251,1,1,5,4,1.0,3,3,200.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23099,2,1,1,1,3.0,1,1,1500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
8647,1,1,5,1,4.0,2,2,300.0,1,1,1,0.6,1,12.0,3.75,9.578947368421053
8405,1,1,5,1,3.0,2,2,400.0,1,1,1,0.8,1,17.0,3.75,9.578947368421053
22659,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22700,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23219,1,1,5,1,5.0,1,2,700.0,1,1,1,0.5,1,20.88481375358166,3.75,9.578947368421053
9544,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
20873,1,1,5,1,3.0,3,3,750.0,1,1,1,1.2,1,24.0,3.75,9.578947368421053
23577,8,9,7,8,3.957029177718833,3,3,70.0,1,1,1,1.0,1,24.0,3.75,9.578947368421053
38658,1,1,3,1,3.0,2,2,500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
23404,1,7,6,4,1.0,1,1,150.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22113,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
9564,4,3,6,8,1.0,2,2,500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
20009,1,1,5,4,3.0,1,1,1000.0,1,1,1,0.6,1,3.0,3.75,9.578947368421053
8576,1,1,6,4,5.0,2,2,200.0,1,1,9,0.5158434,1,17.0,3.75,9.578947368421053
23260,1,7,5,4,1.0,3,3,250.0,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23234,2,1,5,1,1.0,3,3,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22029,1,1,2,1,7.0,1,2,1000.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
22407,1,1,5,1,3.0,3,3,772.6867469879518,1,1,2,0.4,1,7.0,3.75,9.578947368421053
41091,2,1,3,1,4.0,1,1,2500.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
22944,2,1,3,1,3.0,1,1,1500.0,1,1,3,0.0,1,24.0,3.75,9.578947368421053
19998,1,9,5,4,4.0,1,1,600.0,1,1,1,1.0,1,8.0,3.75,9.578947368421053
22587,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22158,1,1,2,1,4.0,1,1,3000.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
9540,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22898,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22656,1,1,4,1,13.0,1,1,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
22658,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
8997,1,1,3,1,4.0,2,1,250.0,1,1,1,1.0,1,14.0,3.75,9.578947368421053
23055,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
23703,2,1,1,1,5.0,1,1,2200.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
22900,2,1,5,1,2.0,3,3,772.6867469879518,1,1,3,0.0,1,24.0,3.75,9.578947368421053
23497,1,7,6,4,2.0,2,2,80.0,1,1,1,0.6,1,24.0,3.75,9.578947368421053
20501,1,1,3,1,2.0,2,1,500.0,1,1,1,0.8,1,24.0,3.75,9.578947368421053
23010,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
38028,1,1,6,1,3.0,2,2,400.0,1,1,1,0.8,1,15.0,3.75,9.578947368421053
23080,2,1,2,1,4.0,1,1,772.6867469879518,1,1,1,0.6,1,24.0,3.75,9.578947368421053
21927,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
22370,2,1,5,1,3.0,3,3,200.0,1,1,9,0.5158434,1,24.0,3.75,9.578947368421053
8594,1,1,5,1,2.0,1,1,300.0,1,1,3,0.0,1,9.0,3.75,9.578947368421053
23783,8,9,7,8,3.957029177718833,3,3,772.6867469879518,1,1,9,0.5158434,1,20.88481375358166,3.75,9.578947368421053
